receiverAddress,Username,NewHam,NewHam,NewDegen,NewHam
0x5feb1e8942982fc04826a4a4f8de4ddce04acf61,nutsofficial,0,0,103.61,0
0x5f915fecdef3f8f6477b4ce0b2b10c8139adf164,cryptneez.eth,0,0,103.61,0
0x02c2f7282ffb7e5735c72ef0672d9c8b82186803,atalay,0,0,103.61,0
0xd7e293c530f63e62d83d44b5656fbeeb72efbdf9,francescop,0,0,103.25,0
0x5cb6e6c521e1262e24a4004f012ae6529e61e30f,camilags,0,0,102.88,0
0x3680653c20fac5cdc62146896079db7485998825,hypnocill,0,0,101.28,0
0xf5a411f622ff43331d5b6ba6189680f0ed941aa3,allenbarth.eth,0,0,100.78,0
0x49804b343ddbd17572e0d4aaf08f361639d371a8,malvo,0,0,100.29,0
0xbBAf6Cb5ba97A5Ca848905CE98C55a288A28ed2e,zora,0,0,99.45,0
0x6420f508974f0c85378a1ce0fd0656de2178f675,parinazm,0,0,99.02,0
0xc691ac712df9ddf5ae49dfe7bf82c291b59d9af4,iteration,0,0,99,0
0xdb6be5dd2af1a2587fdb8ed070cf217610e35c47,darknesscreature,0,0,98.93,0
0xc0f2749b6039e9ffad49d1ec36f454fa1d2458cf,n1ftey,0,0,98.93,0
0x8bcb31e0d773c8f376f64e79e3f094ddfa677821,agnesededonato,0,0,98.93,0
0xfecbbfec931a06c0cf7b008cf3c013457f610a22,androidsixteen.eth,0,0,98.6,0
0x1734481e8a0f159fbed3e737fd2fb2182f6b6775,fredrickadler,0,0,98.09,0
0x466cf4f9bdf6ace5bc7c016eb9aaac5f951a3b2f,reggie089,0,0,96.65,0
0x8bf0091f5166b5c0bdeeb7d769a8c8aa85176b9a,civort,0,0,96.58,0
0xd4b9a909ba1947860b37b153f54808bb5d5d34db,eirrann.eth,0,0,96.56,0
0xf60f8219f6cccb500ef2c958bdd3346002e44a49,lehuynhnhat,0,0,96.16,0
0xb5360d78643a0b0f39b4f32c629a2a920b74e3dc,mjc716,0,0,94.37,0
0x95a52074d9c28043c7d890d31f648612b7dd45a0,alexmasmej.eth,0,0,94.3,0
0x30a1c31e0685703626c290bed941eb7627d697db,darkragelight,0,0,93.81,0
0x64bf8d9a93a5642ca93d98b5db88b2cc953c8426,mortespiral.eth,0,0,93.79,0
0x55abb1b8359d7bff4ba9352b411e5c0e03beef07,maxximillian,0,0,93.76,0
0xeaf55242a90bb3289db8184772b0b98562053559,betashop.eth,0,0,93.38,0
0x7b8d0446231907bebd5e95695e55ef716baf0194,m--,0,0,93.38,0
0xf417ace7b13c0ef4fcb5548390a450a4b75d3eb3,woj.eth,0,0,93.25,0
0xf424a0afc1145b45c547366534c8cf62d80fb8d3,sanjnasankar,0,0,93.11,0
0xd561d68d6236dfdceb763fdb1535499f0b7790ec,arefin777,0,0,92.65,0
0xb02bf2d6d86086905fbc9cdaa93b1f0928f87867,akhiislam,0,0,91.89,0
0x9a70d89db9a7ae5c04d2bea3049d136098e32e22,dragonite.eth,0,0,91.57,0
0xdddb1d4d5cb03d7c250a59f27e354613bc816e2c,itsamanullah,0,0,90.66,0
0x7f2bbcddc6458415aaa18a88b788935ef6f7b816,procoin,0,0,90.66,0
0xf1dafb1ca027e69b67952e8a385e7f43791f2e70,axstone,0,0,90.16,0
0xe3497b16ee2efd1d954ed88ca4f3c4c97fcf71bd,amalmariei,0,0,90.16,0
0xcddf6531cd48936fc850e51b95a3d3d966beb43d,awkquarian.eth,0,0,90.16,0
0x7ea45b01eecae066f37500c92b10421937571f75,105108121,0,0,90.16,0
0x5d45df29f91f91f88fa2a78afef809a51a1e307d,greywash,0,0,90.16,0
0x52da39325e7b4e185fa7b041082ee11b9c823b34,creatress,0,0,90.16,0
0x497d144ea3e40c5732dd397a08c44e7ca141d815,lovejoy,0,0,90.16,0
0x495e4f8c59f9b2df760f77c42f27ea514697bf73,katwolfie.eth,0,0,90.16,0
0x38af93c1cfca78f5ae5867b1c3133d68b50feaca,chancey-project,0,0,90.16,0
0x32aaeee01a1bd496c57fc448947ad8136c6f4565,browntopink,0,0,90.16,0
0x2f0c4fa1cdc9ac0cf1766d4306b58f6fe1248237,disemino,0,0,90.16,0
0x19058b87cc3975b2dd7d01b6e95102ab9e1a2a72,vokes,0,0,90.16,0
0x0a8138c495cd47367e635b94feb7612a230221a4,heresmy,0,0,90.16,0
0x29c9001104561089b199b55f677854ca10ce27b2,nico-n,0,0,90.15,0
0x5a7a4bde5ec6064a66504321af27a82b093f6438,xose,0,0,89.87,0
0x187f3f4a1f5ae01cb6f5999248282e4eb5ac5e53,!1052462,0,0,88.59,0
0xe978bdbc3347feb6ed10c9845bbdc298604f80ca,ace,0,0,88.52,0
0xc60a0a0e8bbc32dac2e03030989ad6bee45a874d,dcposch.eth,0,0,88.12,0
0xa6d3b2b334c8fa4d05358a0ec6e60a9ae19eaad3,catabolismo,0,0,88.08,0
0x547a2e8d97dc99be21e509fa93c4fa5dd76b8ed0,lght.eth,0,0,88.08,0
0x52cbdbfe8063fc02756295fe1e09e795b4f50ee6,bengii,0,0,88.08,0
0x4cb2d3ee9d18965cf60070d330c13b044e01ede0,gigbot.eth,0,0,88.08,0
0x4926876a4be099e9e57daf6b313d8c49427551a7,jabo5779,0,0,88.08,0
0x2bbcac12706b47428664d553af33caf33684ef31,luciano,0,0,88.08,0
0xf56b35e6455e1763866ebb8ef5c43b7e54cdb572,kousiks,0,0,87.47,0
0x5edd077dc1d219ff80af1588ca5eb5ccdadf3575,martatimmer,0,0,86.85,0
0x7af54024749e6cacc96673a115146222cccf220c,samaart,0,0,85.86,0
0x463dfcbf3b88f3330646648e185475f98235c74f,0xmoti.eth,0,0,85.82,0
0x4b9990370a346f15c8b554101590a1a75555275c,rosaliesrainbow,0,0,85.46,0
0x1471966abfe75cf87fdad8b76d657eab8400f0b0,sreeranj,0,0,85.46,0
0xc2547446c439be477dce96702fb1f9dfb61bab3a,paulmoon.eth,0,0,85.29,0
0x741e56c8311e30e938811963eaa97e4d8c0c6f53,amir-tabrizi,0,0,84.77,0
0x4133c79e575591b6c380c233fffb47a13348de86,kompreni,0,0,83.99,0
0xe47ed204b63adfb80c90082c088fc2a430f9a558,jalleo,0,0,83.96,0
0x495b2fd72a3562b22e8f93d1e7e673273cd7c5f2,thepapercrane,0,0,83.84,0
0x13c39b3e6e6159bc233fad90825f1f9f84fcb102,ricardotakamura,0,0,83.84,0
0xdd4b0803d8cea3095b8d4dfc0c753a1fdee945b1,ritanesterova.eth,0,0,83.08,0
0xcd7f1f5470d11ea032422cda6fff014694185b95,pratik,0,0,82.91,0
0xd4565e03f57a26a3fbf787c17f1865406b7561a9,saba800,0,0,82.9,0
0xceb1f665bee8283b36fbe282f36bff25124a206a,0xbetax.eth,0,0,82.9,0
0xc599ee8df515297c6fb6c85375566ad58e722c5a,virtual-eth,0,0,82.9,0
0xbf198710a9c2ff38902eb51841d32fc096a22050,lilim,0,0,82.9,0
0x995e0505603a19ee5c469d2359427bea68c6e953,cancersucks,0,0,82.9,0
0x6c9339353520c216ba4c44f15ce6f194af12d56b,selinkaya,0,0,82.9,0
0xb7370c9ed369195d7a3d9fac18aba38a13268c8b,floragrace,0,0,81.97,0
0x751e3c266e997de0b1f95bd118d562f47fae2488,rastash,0,0,81.97,0
0x0a3e5922318b4c5f94f3fe5228ce36c606071939,shix,0,0,81.97,0
0x8cc55d79f1a2616a5e05c4b03cb5618810d58338,mehrnaz,0,0,81.94,0
0x84ea8215947e5484ee59818b789de9b4555bcfae,singhvi,0,0,81.78,0
0xfb949be0be9b4e99e824b1f868e84891aee4ee6a,datavelvet,0,0,81.51,0
0xc0e382db62b26023e92bd5a104fb583a69333e09,fredha,0,0,81.51,0
0xb6f6ce090c741263158627578e6281d2b9060cbe,fdilekyurdakul,0,0,81.51,0
0x7cb71fc5af75e4879869629977b4e436db3970e8,delahuntagram,0,0,81.51,0
0x7acda9606e9787b5387954bc702651a4feae2c1a,chocolateberryy,0,0,81.51,0
0x6fd6afe08202d7aefdf533ee44dc0e62941c4b22,maxcapacity.eth,0,0,81.51,0
0x4a7b17fbec1ecc14a00b351f9fb40b0c957e776b,cyrus,0,0,81.51,0
0x3fe26b17878edfc17d157a765a0817dc18c11f8e,kenzodabarra,0,0,81.51,0
0x29c3311ee19531c3d226d45771212bba91eb2339,ericolsz,0,0,81.51,0
0x0a5bffc28ca3a0802fafbf6885473f4e5b45f693,murdo,0,0,81.51,0
0xa69b565ad1d4a11dc1bd8997645c77f1f70a3a22,subhanahmad,0,0,81.13,0
0xdf8330e0550060c8f1500b84065ffe3e991d7df3,sinaver.eth,0,0,81.03,0
0x02e5338761bdf9eaa57d7ec716524e586a8207e6,ranasashtri,0,0,81.01,0
0x5f42f7b655b5e24c2b677e60598594ee0598a2ef,elmengin,0,0,81,0
0xee4ba036d4a20f016264efafe60a4701692b4231,zeeshanali1,0,0,80.72,0
0xcba8fa049d7b02319f59e8644807faf9f7f002f0,nanah,0,0,80.22,0
0x93205bff8d090578e14fba9b97bd1505ec030670,oxb,0,0,80.22,0
0x70d9b2084d24823789073d3732a327b2c18a7e6f,alitiknazoglu,0,0,80.22,0
0x6d1ee3d996198dd2092c66e5bd3ae3bb5d3b466a,neos88,0,0,80.22,0
0x4c2d965fabf61006cba206e4bb2148b664a66adb,wessel,0,0,80.22,0
0x38b2bac6431604dffec17a1e6adc649a9ea0efba,m00npapi.eth,0,0,80.22,0
0xfaca3ff0b46746e98a4129827927617b0fe2f0ef,carlos28355,0,0,80.1,0
0xc8bbceb77bb248d646c6baa081b859fd57a1cbd4,mani,0,0,80.1,0
0x9df4cd4a6ac5893da5ac71214683162c2c7feeef,erdemkuybulu,0,0,80.1,0
0x980cd99311f3b3264f5dfdce33d204a8d6d492e4,if,0,0,80.04,0
0x0e43b2f09bcb18c65eae18b7f7c0b5d04088ea7f,akhsan25,0,0,79.65,0
0xa331a4730d61633962ffca152984556505acdc20,risoflora,0,0,79.56,0
0x91bf3c7bf154b49aa4858ae0d17e39a6d9ec72d6,kriptokotya,0,0,79.11,0
0x69b844a4c1b2272b0431d432b35f8c48f232f248,nastasia,0,0,79.11,0
0x0e45464d8300000427ccbaa7cefd91bfcba48bd8,liz17,0,0,79.11,0
0x3b2a887ca2d31795f664cf34db66b6e5f80144ba,boldleonidas,0,0,78.92,0
0x7bd7fa9f519de5e3584a2aab5c23f019e55faed3,cinthiaponce27,0,0,78.77,0
0x87770975b396718481d3da83af70612672f8dc89,gulyildiz,0,0,78.49,0
0x80649c3771d0999ae97ff2895a9fc6d4c55fb79f,alemac,0,0,78.49,0
0x6946a58f50437d0a586dd5a682416a1d6fdfa703,seanluke,0,0,78.49,0
0x5a6d65b568d15e881c2128f1fa14815f4cdbfa60,lyiana,0,0,78.49,0
0x10676738db9601c5af144a17c3a48c8ebda7e353,jrf,0,0,78.49,0
0x0b5fa155785fcb3ded40e6e138bededc9df1cfe9,minaabbasi,0,0,78.49,0
0xf760e6b91f0d4430533acf0232f904ef3074ac2c,leaolmos.eth,0,0,78.15,0
0x7ab125904af75823858bdc7259a08b581999c0ae,smnta,0,0,78.15,0
0x5ea1c846bb587fa807e6e0f33dae1f42d98f62b7,arbstein,0,0,78.15,0
0x5da5b333e10a5271b673d01defad9e272446e45f,alary-creates,0,0,78.15,0
0x98397a068d413d3c92a506f98c5f25d33a9dac14,tomu,0,0,78,0
0xc38b1633e152fc75da3ff737717c0da5ef291408,migglesthegiver,0,0,77.84,0
0xdbd77fd9605caca473642d0868149f60fbd0e417,ayezag,0,0,77.7,0
0x2c68a1ffc15ffadd5c79ad2ce3b7f976a7127ce3,ranjithamnft,0,0,77.7,0
0x12d1991cabe742d25ffe637c2351f0e9edf0263e,wetsocks.eth,0,0,77.7,0
0x24c4bc81a02d5aa25585c1912e1f5fb0ca6688a3,mamaralic,0,0,76.16,0
0xbda96bf910fd8b3731ce567a78ad3eb439efe54c,gabrielnebular,0,0,76.05,0
0x91cb1ff4322559a5c5c67dba075ab081c255ba1f,adacrow,0,0,76.02,0
0xabb473bcc5f6cdb27208371e153e4288b4d3dba1,ciberdelia,0,0,75.37,0
0x718b8990f8b60b99773623674b69b3e7fb49ea25,alijahanaraa,0,0,75.37,0
0xbf767b88e782b15aedea2fe3869733549b399841,ericastone,0,0,74.05,0
0xdbc820141e110897b0e8b8b51192cbfe45e91b9e,kaufman,0,0,73.31,0
0xc85589d196decaf32d0ead130db584a9b69f694f,virtualsprotocol.eth,0,0,73,0
0xdd0c727dee954f6a70104636f13c93e1df4f55ba,goattrading,0,0,72.79,0
0xcf00247e0408000108cead1781e4764f1cbea9f9,shinmoma,0,0,72.62,0
0xcbb7923583a544e72068fb351eb1eca06b515a04,jessyblaze1,0,0,72.52,0
0xb0ccf43ada6cbaa26dcf4907117b496d49f74242,logonaut.eth,0,0,72.52,0
0x76ce03b1eea333ecce7d6e3506bc36cfb4dd76c6,pederzani.eth,0,0,72.52,0
0x0fba09a96fe32552f9bb374afe898d398360f96e,jeremie-nassif,0,0,72.52,0
0xf67e63af69786f7417f85559fad7bab5452d4c03,omen0888,0,0,71.49,0
0xa9a887f019db4187defb3d2f0b0223a7f173dfc0,coinfluence,0,0,71.06,0
0x16e98e94b9330dd6fedaac175e84a3f25f6f6ae7,karmillashelly,0,0,70.44,0
0xf9f8d730703693af2c114f7159d8f222caf82c5e,farrah,0,0,69.26,0
0xabff4e288c3a4bd1d622ac7d6e199e25fb0c561f,seanmundy,0,0,69.26,0
0x547e74307af43a1bc633761e36477899299a6a75,serminmin,0,0,68.47,0
0x6ca8721a2e4a1570b13e0ff150e16fc507f2f8ac,hadi1370,0,0,67.89,0
0xdaa22b54aa15180a4af68712ac7efaa5578ac81c,frontend,0,0,67.64,0
0x5a927ac639636e534b678e81768ca19e2c6280b7,rish,0,0,67.48,0
0xb9dad662e1824e76c0d4a83ad2569e4629a5dc06,timetree,0,0,66.16,0
0xc8b69603d36cd8a1c4ffd0602975ac8699360b6f,imrankhanniazi,0,0,65.31,0
0xa3321e59b9b722bf697f102abc9a6815c0d6376d,petex,0,0,64.53,0
0xa9fd03e154e1b3cbe88f1b515e7ebdab2d640b60,jvaleska.eth,0,0,64.5,0
0xbc02540cc2208040e9f34b4ca3591584333b0109,abiodun12,0,0,63.53,0
0xaea4a0dedb94ba5b2b8ed9477a8a54379c584542,adrienne,0,0,62.94,0
0xdf321507a575a883c5180df9d1005df6fbf7405c,zarahh78,0,0,62.82,0
0x44b1b486ce8d9c82f605626347a7b1f74add11de,six,0,0,62.46,0
0x673a827c0df98274fa94ef194f7f9d1a8a00bbb9,n,0,0,62.29,0
0xf416fffcf021d2d95eb777dc3424ee18a06bec26,builders-garden,0,0,62.17,0
0xdcb0b7744ef6c7c7b53da161896958fb8b167b62,testnetnew,0,0,62.17,0
0xa7db89466b6745b29e977bdc61f984e6999ad313,chris33,0,0,62.17,0
0x6bbe2a963525b8e9739d294efc6521872d1f3530,colinmiles,0,0,62.17,0
0x64b532e03260bf39cb89a1a6e0f6884f1c144346,fazeleh,0,0,61.46,0
0x4eaf86c1c4a95cb02275caeee3aa18fd0b207e25,mahimbro,0,0,60.39,0
0x0dbb9d306ddcd839f698adad757c95d30538603a,deckchildtoon,0,0,59.83,0
0x627ca7601e943cbffd21aeeb7bb06b9a3137b0ec,tamastorok.eth,0,0,59.76,0
0x653a776d88c29fe066962c098da806c72f2b47fe,odellhussey.eth,0,0,59.68,0
0x3e4fedca9cd0b1e3c9ec994fd9b12b61b582a193,janicka,0,0,59.68,0
0xc7a0d765c3af6e2710ba05a56c5e2ca190c2e11e,drewcoffman.eth,0,0,59.51,0
0x219c302f70c6cc9f3aedfbead152c15d3d3a57f6,suffuze.eth,0,0,59.51,0
0x12239fcdff8cd48c24661d3c4243ce33ceb2e273,tricil.eth,0,0,59.51,0
0x4c144c1d93c8cc969da0b4d85f4777cb19e5b359,mahabub,0,0,58.78,0
0x18e2b1ce3ace7ddada703eb07e73e40e9dedd622,alenkamosina,0,0,58.75,0
0xaa75061c302eac011ba1622b2e95ba96020274a2,allbicrypt,0,0,58.58,0
0xec8b6b6ee8dc5c6631747bdc6b1400aff08829fd,0xluo.eth,0,0,57.96,0
0x8d59b9fc743cb2d80b47ad8bc0571432b45c68d2,shawntotti,0,0,57.92,0
0xc50dd445a3ec252f210a55ab09f036d101169c3a,dummie.eth,0,0,57.76,0
0x5162c27cf9309e14111d52793422b6bcb6ae031e,itsfameta,0,0,57.31,0
0x3cc1a943b27c2af7c6dcf3be0137f66c2f22e712,esdotge.eth,0,0,57.28,0
0x333d0ebc54707c0a9d92cac749b3094c28a0e111,0xen,0,0,57.28,0
0x227b6008ae04718aa821e57d04d8337799cdfdb2,henri,0,0,57.14,0
0xb5dba35092ad57c02219b2e0abf60d67c7d2f71e,goverland,0,0,57.11,0
0x662d5d79849113a5403af776210307a7c82a5267,carlos,0,0,57.11,0
0x60cbe3dd32f873a6e2094d851303017247482d1a,trippy,0,0,57.11,0
0x8c89ea49e21c720bfede67e19088dc2c468997c4,yazhisaisivanath,0,0,56.99,0
0xfda907eb554ac44b931cd8e5582358a597a35479,stendhalred,0,0,56.97,0
0xebcaac47e92207cda75dd53c234815279ded5f5c,kam,0,0,56.97,0
0xca4280b6650fdfb4f90adc867409738adf8c9232,muhammadhussain,0,0,56.97,0
0x7e95beb77d6f686aa1c8c110f40c72a9a93fd76c,greggy,0,0,56.97,0
0x6c02fc4a26fae3397352209bd77d16d58ccad7cc,nft-trending69,0,0,56.97,0
0x66672079ce209698628b2448c0bac0bfbac90dee,jastra,0,0,56.97,0
0x4e3e7389342e00184c5e6a1c54fe35860920e56a,rotarincrypto,0,0,56.97,0
0xb930ef6161c7fcecc809a645088e3c50d59c814b,rafi0140,0,0,55.2,0
0xb5292bb264b19eb7fafd054236ee2f2ee4509d8e,dredogue,0,0,54.78,0
0x6be346bcdab1928db7f8b27cd02354f2e6f880dd,madhoosh,0,0,54.78,0
0x3c2550ddb9294c21d209999bdaa15f8249d0c161,0xdariush,0,0,54.78,0
0xe676584460baa1de6a956ba3f525acdeae0bf1a8,yara2024,0,0,54.64,0
0xe561f2844638482412b1fdb1e5bbb2d25f705855,snowbell,0,0,54.64,0
0x8a0986f0d3e774806e1f13efd71cba10f8babf99,clemzyart,0,0,54.64,0
0x8635a38aa77a5817b7a58cfe99cb70c4fd7098b4,amyy19,0,0,54.64,0
0x2d9cbc4ecfbd1b8f66aa798fd51585ae058daa8b,metamu,0,0,54.64,0
0x0e6d70a309532f175ca27bad144799ec1d5b702a,futurepicker,0,0,54.64,0
0xf25a89c051da2a8932ba7187dd68b47b72d03155,killeracid,0,0,54.31,0
0xe8eef01f7ac236fcefb3260f445a006f5658054c,bethanymarz,0,0,54.31,0
0xe27fb80eb6de874587b533d61dc265ba168d860c,ahn.eth,0,0,54.31,0
0xd7b7a3ab29b3282dc76419bd57776e0e90de8a41,bichonxattack,0,0,54.31,0
0xd45b1f5bd0bab33e4f13bbd2c1c9522d5e69dcbf,luka,0,0,54.31,0
0xcbfc7412b8d545f5b4aedfcf3dc577869daa75c3,kaina,0,0,54.31,0
0xc204af95b0307162118f7bc36a91c9717490ab69,clanker,0,0,54.31,0
0xc1d040b7ebcc0a571d9e2d54e10bd04c505e7d37,badgerdnft.eth,0,0,54.31,0
0xbeb40eafd717ae1c6ac0414ba1631f46e2777795,darkoh.eth,0,0,54.31,0
0xb6fba009c0dc55f4ad3b2109000f64862db293ab,chanzy10,0,0,54.31,0
0xb587cf35e6366fed40f1afff6f88ad2f7fa6d22c,emptysoulprime,0,0,54.31,0
0xb4b812b6b62822ef0e910b38b7f0761217d53d38,biggerman21,0,0,54.31,0
0xab4d432fe6881aa50c5378222810cbefb60cb5ba,robertsun,0,0,54.31,0
0xaa1a812edda262afcd0a48f6ed7b55310a63a737,dre9889,0,0,54.31,0
0xa6bc44a89510ceabface881a74b5b57df879da05,empathicalchemy,0,0,54.31,0
0xa4422786a9073c4365bd72e7477ffa4eae8c6bb1,jofizim,0,0,54.31,0
0xa43821674ff3836bf8d22e25d0243278a6263612,esss,0,0,54.31,0
0xa3f6679520c137d993739f20457abbace6a01617,rikasun,0,0,54.31,0
0x9469d51f31e13fcb119bdf155bc20b4c5f69e35b,fffflood,0,0,54.31,0
0x8846e72803d0cecaeeac329ec0d566fbefa056f3,civit,0,0,54.31,0
0x8306e283be030407c9efe26ea9aaed22573e03c0,artmediamixx,0,0,54.31,0
0x80118d173a21cb82c67ba7eac4020d0a6ee5afbe,tomatocat,0,0,54.31,0
0x7de746d3c158f2def058b3f8f1990a21d540e40c,ce-joiner,0,0,54.31,0
0x71306dbdcd14b1770ceec15de46bb9e9c1f61022,cosmicbagelsart,0,0,54.31,0
0x7051d33aadadb8c7f83bc3d7efbb015cef3257df,jestemzero,0,0,54.31,0
0x6fb2d506b61a040fba9fce20f13e3295b5a4b650,ashkechum,0,0,54.31,0
0x6ea4e2d5667e7d8cf5052383bfd09db548d2ec3e,sttsm,0,0,54.31,0
0x6c965b656c450259a6d4d95a2e68fb4319eecbc0,rohekbenitez.eth,0,0,54.31,0
0x65fd21584232b1d5064301e20fa447937261781f,alexpaul,0,0,54.31,0
0x6506e31b88422251354d9deb63a904d90acd8996,listen2mm.eth,0,0,54.31,0
0x59e65e3ba06eb96154a9098dcd4a0d4b24a9c6f8,rebeccarose,0,0,54.31,0
0x4fe417394bd9739a11841ff81803838b6929b798,pixelpeach.eth,0,0,54.31,0
0x486cf96e23ef9a7c341deece9d7c3e4f70af7454,bigtone.eth,0,0,54.31,0
0x43d9a5cb3c0299e3de882e10036ee9de0497f234,mattrenggana,0,0,54.31,0
0x3cfb1c734bf81572b55fec0225b9f3a5088b87a2,einbard,0,0,54.31,0
0x3c465de32bbaca3a6cda285b93417dd0ed60c7e7,thebc12,0,0,54.31,0
0x397cec2859d79aee8f08baa3cf23b20b1ef7768a,dflory3,0,0,54.31,0
0x310727f5b7af5635521889b1548f2307175720c1,davebrights,0,0,54.31,0
0x2c9a77cd8de055ffdbe8721431a7dd5064a480b0,hammallama.eth,0,0,54.31,0
0x1aa9ace6a350d834da92c86e3fdaca2e7d492ae3,mahla,0,0,54.31,0
0x154d6daa45a56733e90a1b897d837779657b846e,basedbbu,0,0,54.31,0
0x1000d3a8c53cc919832ab035b4da08d119d9a056,beatz100,0,0,54.31,0
0xe0cdfbeaa6964cd87055832cb4ee928450189f31,seanwince,0,0,54.13,0
0xcda919f602b54d975e7e7a2d6d95911a56a4180c,babytomato.eth,0,0,54.13,0
0xb9b4e752486299a200e7b59433415223fe389884,sergvask,0,0,54.13,0
0x4bf1bfe5cf59d67879464cdf28d1de326f38b1e2,kimken,0,0,54.13,0
0x409adbbef0d920dc05a90083f1388f2d2c0205d1,azzam,0,0,54.13,0
0x0a6a8853b787492a5f37e435e9922ed44bf48437,minalisa1991,0,0,54.13,0
0x23b1e5713baf2dd172ad4afa1303204d5cb6ae02,pikoli,0,0,54.01,0
0xb32044d6911effab4f19a143a9cecd886403003e,gabriellamorton,0,0,53.39,0
0x90306ee3736a9d0974f98bae1b34c9ca9b1068e0,tazzista,0,0,53.39,0
0x4da8978a6ba32d0b3f03a787ac493e16fb114091,chipa,0,0,53.39,0
0x2c271ec1a4d1342876a446b5a9200d82e1fb260c,bryansabol,0,0,53.39,0
0x21808ee320edf64c019a6bb0f7e4bfb3d62f06ec,cashlessman.eth,0,0,53.39,0
0x04a6bf03ffe104d18729b0ab5baa2894a997945e,hyouka,0,0,53.39,0
0xd9ba60890dbc1c18f6793582ca50c98de25ab671,svs-smm,0,0,53.23,0
0xc181ff30f22f85bc42c4287be492d69c184c3867,hamzaartistry,0,0,53.2,0
0xbb695a6f8efc2b83977402d8f338584ae7ef00fb,amosiros,0,0,53.09,0
0xb2ff5537352b36f05be20cfc4c46f3f3b65e70ab,shimbil,0,0,53.09,0
0x93f048beef7b0092628cdcaa25f3645f368eaa99,sface179,0,0,53.09,0
0x86d7ec9a777497c9caa967b911ed016513dafc73,thegrey,0,0,53.09,0
0x4f8d9db539d1fbcb43aad915f10fafd46c7a9591,scorpion6,0,0,53.09,0
0x759c4ebebe5071db56c78b6c7bae53c15cb2f6d8,ambervittoria,0,0,53.03,0
0x70e4cc0e59aa42da6bc8b475b9b2d4bf3ab290ea,minhle,0,0,53.03,0
0xeefec5734f649fd1a356894319d3d7393b6b0f8b,nick,0,0,53.02,0
0x41383cf67716478188d069ac3c7df0cc706fdf54,mode-nearchos,0,0,53.02,0
0x4936b305102f442080d4711f14c5f0318e3caf74,madyak,0,0,52.95,0
0xe55194867998bc659d5fe51dee8c9613b73374e3,ahadulrabbi,0,0,52.57,0
0xb520930bf5529bdf6d42d76cd6f820145ba3ab6b,petar,0,0,52.57,0
0x7ec55b2aa3aab6c8fcfa32417ddaaad390801392,girl,0,0,52.57,0
0x250d11dbeccf2bdb5748d9b0ff06140b4edac2a2,pauline-unik,0,0,52.57,0
0xeab0c973592a32c3cd6abd079bb4a71b903521fa,inkivyillusako,0,0,52.43,0
0xe36044fc1eb979e51275637d9531fc4ff8b533b7,bbrown9506,0,0,52.4,0
0x00a53b2a568d6c0e3714b37afaff5676feb68a97,solfans,0,0,52.32,0
0x32bd5d883d63643f532e7fbe9e9aa89b29bb35c0,moranicol,0,0,52.24,0
0x35655dda17b7e6c20b30f5a736ada013179fd37d,hummingbird,0,0,52.23,0
0xeda01fa848d426703663515265522e893078d89e,superfluid,0,0,52.09,0
0x65aa6755f1581650c822536e9aa72a7d22f76008,monixq,0,0,52.09,0
0x56e0072b934ff08ed36cb42b8148905504efb9fb,atnsarts.eth,0,0,52.09,0
0x3dedb545e9b89f63fa71ab75497735d802c9d26f,grin,0,0,52.09,0
0x3d280fde2ddb59323c891cf30995e1862510342f,seb,0,0,52.09,0
0x215cc210d62c6e6daacd5ebe2c70de96dce97a49,hikalipikali,0,0,52.09,0
0x06165baa2aa599f7f5a471f293bfd3ef8c6107f0,nd10,0,0,52.09,0
0x8469b7b08d30c63fea3a248a198de9d634b63d70,empresstrash,0,0,52.01,0
0xfe32a8665a68a79ccad8c96f9219272789044dc3,startupradar,0,0,51.92,0
0xd30f2888e7928b52ea5bf4cb1d323e0531afe272,okjose,0,0,51.92,0
0xc446b8dee9721c1e28a2cd2e010bcad7e3bc5909,dylanabruscato,0,0,51.92,0
0x96df10a852b1528f6b7972ccd83b755f71210b5c,catra.eth,0,0,51.92,0
0x5a59c9f7cad42177823ff3b2a15904500861a64d,melkis,0,0,51.92,0
0x34ef30c856cbaedd604034b7202d9d7de23277dc,gregfromstl,0,0,51.92,0
0xf6fa9498008b748054c6a0dba7dc87b91d76d08d,impactbot,0,0,51.9,0
0xfdc7ee9d6a9fc60b4f13e214787a62d1493d94b0,moemoneyy,0,0,51.79,0
0xe1d35f787c84f0d098b24e959ce1c5beeba6554c,muhammadtalha,0,0,51.79,0
0xd27967a81a397b544a166a6bcfa5cd0738cd84be,p0uya.eth,0,0,51.79,0
0xd039e7e515357271faad5a1760c0c9416c9445c8,abbass.eth,0,0,51.79,0
0xc24b5a52bbeeed94172307abf595c18801d1d08a,ebi1989,0,0,51.79,0
0xbf70cf4ed4dae708a95c62ee3cd28110b5e122b2,metti,0,0,51.79,0
0xb26af90041b13a3b795c45dc2f2b7e6b6ac6b593,kazi,0,0,51.79,0
0xa7071299be9de85a7ac0c170e7f129856b7adc9f,cartist,0,0,51.79,0
0xa07f4e330ad01aa6d17db7af7892e68264ef1bef,permit,0,0,51.79,0
0x9fb721e3b6254634f3abf7466bd4af2aa729c14d,ozlem,0,0,51.79,0
0x98267d307ac89f24e62de9827dcfc214fa88427c,hellena,0,0,51.79,0
0x96c3b50c28a505504f624ce13351b79af00914e9,6lock,0,0,51.79,0
